t_ms,condition,mode,band,f_lo,f_hi,energyN,threshold,hysteresis,cooldown_ms
154052,baseline,FILE,4,8000.00,20000.00,0.079140,7.618,1.150,120
154320,baseline,FILE,0,0.00,200.00,0.009708,20.914,1.150,120
154320,baseline,FILE,3,3000.00,8000.00,0.013619,42.194,1.150,120
154635,baseline,FILE,0,0.00,200.00,0.012621,20.914,1.150,120
154686,baseline,FILE,4,8000.00,20000.00,0.029684,7.618,1.150,120
154836,baseline,FILE,1,200.00,800.00,0.084767,79.463,1.150,120
154836,baseline,FILE,3,3000.00,8000.00,0.057430,42.194,1.150,120
154902,baseline,FILE,2,800.00,3000.00,0.016853,86.271,1.150,120
155104,baseline,FILE,4,8000.00,20000.00,0.326450,7.618,1.150,120
155153,baseline,FILE,0,0.00,200.00,0.097197,20.914,1.150,120
155469,baseline,FILE,1,200.00,800.00,0.056315,79.463,1.150,120
155619,baseline,FILE,4,8000.00,20000.00,0.061301,7.618,1.150,120
155669,baseline,FILE,1,200.00,800.00,0.086658,79.463,1.150,120
155786,baseline,FILE,0,0.00,200.00,0.027207,20.914,1.150,120
155986,baseline,FILE,0,0.00,200.00,0.017764,20.914,1.150,120
156037,baseline,FILE,1,200.00,800.00,0.041181,79.463,1.150,120
156353,baseline,FILE,1,200.00,800.00,0.015622,79.463,1.150,120
156514,baseline,FILE,0,0.00,200.00,0.116454,20.914,1.150,120
156514,baseline,FILE,1,200.00,800.00,0.095527,79.463,1.150,120
156515,baseline,FILE,4,8000.00,20000.00,0.122021,7.618,1.150,120
156563,baseline,FILE,2,800.00,3000.00,0.029447,86.271,1.150,120
156864,baseline,FILE,0,0.00,200.00,0.135401,20.914,1.150,120
156981,baseline,FILE,2,800.00,3000.00,0.018416,86.271,1.150,120
157182,baseline,FILE,1,200.00,800.00,0.102322,79.463,1.150,120
157332,baseline,FILE,1,200.00,800.00,0.069296,79.463,1.150,120
157351,MARK,mark-5
157648,baseline,FILE,4,8000.00,20000.00,0.053622,7.618,1.150,120
157867,baseline,FILE,4,8000.00,20000.00,0.102099,7.618,1.150,120
157966,baseline,FILE,0,0.00,200.00,0.002567,20.914,1.038,120
158135,baseline,FILE,4,8000.00,20000.00,0.073290,7.618,1.150,120
158182,baseline,FILE,1,200.00,800.00,0.133519,79.463,1.150,120
158183,baseline,FILE,2,800.00,3000.00,0.007806,86.271,1.150,120
158499,baseline,FILE,0,0.00,200.00,0.070812,20.914,1.010,120
158500,baseline,FILE,1,200.00,800.00,0.050208,79.463,1.150,120
158549,baseline,FILE,4,8000.00,20000.00,0.104152,7.618,1.150,120
158800,baseline,FILE,0,0.00,200.00,0.035798,20.914,1.010,120
158801,baseline,FILE,1,200.00,800.00,0.045310,79.463,1.150,120
158801,baseline,FILE,4,8000.00,20000.00,0.210438,7.618,1.150,120
159017,baseline,FILE,1,200.00,800.00,0.130795,79.463,1.150,120
159017,baseline,FILE,2,800.00,3000.00,0.002568,86.271,1.150,120
159018,baseline,FILE,3,3000.00,8000.00,0.117795,42.194,1.150,120
159018,baseline,FILE,4,8000.00,20000.00,0.154845,7.618,1.150,120
159216,baseline,FILE,1,200.00,800.00,0.065273,79.463,1.150,120
159333,baseline,FILE,0,0.00,200.00,0.093596,20.914,1.010,120
159701,baseline,FILE,0,0.00,200.00,0.171910,20.914,1.010,120
159702,baseline,FILE,4,8000.00,20000.00,0.277200,7.618,1.150,120
159750,baseline,FILE,2,800.00,3000.00,0.038450,86.271,1.150,120
160167,baseline,FILE,1,200.00,800.00,0.102128,79.463,1.150,120
160167,baseline,FILE,4,8000.00,20000.00,0.139812,7.618,1.150,120
160318,baseline,FILE,2,800.00,3000.00,0.020567,86.271,1.150,120
160486,baseline,FILE,0,0.00,200.00,0.039205,20.914,1.010,120
160535,baseline,FILE,2,800.00,3000.00,0.016146,86.271,1.150,120
160636,baseline,FILE,4,8000.00,20000.00,0.279140,7.618,1.150,120
160686,baseline,FILE,0,0.00,200.00,0.087116,20.914,1.010,120
160817,baseline,FILE,0,0.00,200.00,0.060752,20.914,1.010,120
161319,baseline,FILE,1,200.00,800.00,0.006665,79.463,1.150,120
161319,baseline,FILE,4,8000.00,20000.00,0.102820,7.618,1.150,120
161468,baseline,FILE,1,200.00,800.00,0.031141,79.463,1.150,120
161468,baseline,FILE,4,8000.00,20000.00,0.206855,7.618,1.150,120
161518,baseline,FILE,0,0.00,200.00,0.095257,20.914,1.010,120
161719,baseline,FILE,1,200.00,800.00,0.144901,79.463,1.150,120
161719,baseline,FILE,4,8000.00,20000.00,0.167037,7.618,1.150,120
161920,baseline,FILE,1,200.00,800.00,0.044111,79.463,1.150,120
161921,baseline,FILE,4,8000.00,20000.00,0.069749,7.618,1.150,120
161936,baseline,FILE,2,800.00,3000.00,0.035110,86.271,1.150,120
162352,baseline,FILE,0,0.00,200.00,0.214573,20.914,1.010,120
162352,baseline,FILE,1,200.00,800.00,0.153482,79.463,1.150,120
162352,baseline,FILE,3,3000.00,8000.00,0.071228,42.194,1.150,120
162502,baseline,FILE,2,800.00,3000.00,0.001842,86.271,1.150,120
162552,baseline,FILE,0,0.00,200.00,0.095587,20.914,1.010,120
162552,baseline,FILE,3,3000.00,8000.00,0.027487,42.194,1.150,120
162721,baseline,FILE,4,8000.00,20000.00,0.300720,7.618,1.150,120
162769,baseline,FILE,0,0.00,200.00,0.360254,20.914,1.010,120
162770,baseline,FILE,1,200.00,800.00,0.254504,79.463,1.150,120
162770,baseline,FILE,2,800.00,3000.00,0.023613,86.271,1.150,120
162770,baseline,FILE,3,3000.00,8000.00,0.123933,42.194,1.150,120
163186,baseline,FILE,0,0.00,200.00,0.417009,20.914,1.010,120
163186,baseline,FILE,1,200.00,800.00,0.221366,79.463,1.150,120
163446,baseline,FILE,3,3000.00,8000.00,0.105623,42.194,1.150,120
163446,baseline,FILE,4,8000.00,20000.00,0.339667,7.618,1.150,120
163457,baseline,FILE,2,800.00,3000.00,0.010286,86.271,1.150,120
163643,baseline,FILE,0,0.00,200.00,0.098277,20.914,1.010,120
163643,baseline,FILE,1,200.00,800.00,0.198005,79.463,1.150,120
163643,baseline,FILE,2,800.00,3000.00,0.028901,86.271,1.150,120
163643,baseline,FILE,3,3000.00,8000.00,0.143240,42.194,1.150,120
163643,baseline,FILE,4,8000.00,20000.00,0.146281,7.618,1.150,120
163859,baseline,FILE,2,800.00,3000.00,0.017317,86.271,1.150,120
163859,baseline,FILE,4,8000.00,20000.00,0.086219,7.618,1.150,120
164058,baseline,FILE,0,0.00,200.00,0.257951,20.914,1.010,120
164362,baseline,FILE,1,200.00,800.00,0.242450,79.463,1.150,120
164362,baseline,FILE,3,3000.00,8000.00,0.091038,42.194,1.150,120
164367,MARK,mark-6
164422,baseline,FILE,4,8000.00,20000.00,0.306709,7.618,1.150,120
164473,baseline,FILE,0,0.00,200.00,0.245650,20.914,1.010,120
164474,baseline,FILE,2,800.00,3000.00,0.062393,86.271,1.150,120
164488,baseline,FILE,1,200.00,800.00,0.428965,79.463,1.092,120
164488,baseline,FILE,3,3000.00,8000.00,0.131794,42.194,1.150,120
164894,baseline,FILE,1,200.00,800.00,0.048181,79.463,1.010,120
165092,baseline,FILE,1,200.00,800.00,0.057848,79.463,1.010,120
165093,baseline,FILE,3,3000.00,8000.00,0.042308,42.194,1.150,120
165093,baseline,FILE,4,8000.00,20000.00,0.093572,7.618,1.150,120
165310,baseline,FILE,0,0.00,200.00,0.117729,20.914,1.010,120
165310,baseline,FILE,1,200.00,800.00,0.084784,79.463,1.010,120
165310,baseline,FILE,3,3000.00,8000.00,0.073664,42.194,1.150,120
165361,baseline,FILE,2,800.00,3000.00,0.010548,86.271,1.150,120
165460,baseline,FILE,3,3000.00,8000.00,0.091240,42.194,1.150,120
165510,baseline,FILE,0,0.00,200.00,0.188697,20.914,1.010,120
165727,baseline,FILE,0,0.00,200.00,0.278473,20.914,1.010,120
165727,baseline,FILE,1,200.00,800.00,0.114432,79.463,1.010,120
165727,baseline,FILE,3,3000.00,8000.00,0.071348,42.194,1.150,120
165942,baseline,FILE,0,0.00,200.00,0.284754,20.914,1.010,120
165942,baseline,FILE,1,200.00,800.00,0.122180,79.463,1.010,120
165993,baseline,FILE,2,800.00,3000.00,0.001490,86.271,1.150,120
166143,baseline,FILE,0,0.00,200.00,0.230470,20.914,1.010,120
166143,baseline,FILE,1,200.00,800.00,0.140554,79.463,1.010,120
166292,baseline,FILE,0,0.00,200.00,0.246052,20.914,1.010,120
166359,baseline,FILE,1,200.00,800.00,0.230593,79.463,1.010,120
166359,baseline,FILE,2,800.00,3000.00,0.005479,86.271,1.150,120
166559,baseline,FILE,0,0.00,200.00,0.109194,20.914,1.010,120
166726,baseline,FILE,1,200.00,800.00,0.023751,79.463,1.010,120
166727,baseline,FILE,4,8000.00,20000.00,0.107574,7.618,1.150,120
166777,baseline,FILE,3,3000.00,8000.00,0.054703,42.194,1.150,120
166925,baseline,FILE,1,200.00,800.00,0.031515,79.463,1.010,120
167027,baseline,FILE,0,0.00,200.00,0.368574,20.914,1.010,120
167027,baseline,FILE,2,800.00,3000.00,0.060725,86.271,1.150,120
167027,baseline,FILE,3,3000.00,8000.00,0.120274,42.194,1.150,120
167059,baseline,FILE,1,200.00,800.00,0.520778,79.463,1.010,120
167192,baseline,FILE,3,3000.00,8000.00,0.097021,42.194,1.150,120
167443,baseline,FILE,0,0.00,200.00,0.363390,20.914,1.010,120
167443,baseline,FILE,1,200.00,800.00,0.032075,79.463,1.010,120
167660,baseline,FILE,3,3000.00,8000.00,0.041325,42.194,1.150,120
167660,baseline,FILE,4,8000.00,20000.00,0.064328,7.618,1.150,120
167860,baseline,FILE,0,0.00,200.00,0.159469,20.914,1.010,120
167860,baseline,FILE,1,200.00,800.00,0.157075,79.463,1.010,120
167860,baseline,FILE,3,3000.00,8000.00,0.035665,42.194,1.150,120
167860,baseline,FILE,4,8000.00,20000.00,0.052645,7.618,1.150,120
167911,baseline,FILE,2,800.00,3000.00,0.038551,86.271,1.150,120
168076,baseline,FILE,3,3000.00,8000.00,0.113728,42.194,1.150,120
168076,baseline,FILE,4,8000.00,20000.00,0.302027,7.618,1.150,120
168275,baseline,FILE,0,0.00,200.00,0.344458,20.914,1.010,120
168393,baseline,FILE,4,8000.00,20000.00,0.026171,7.618,1.150,120
168494,baseline,FILE,3,3000.00,8000.00,0.055130,42.194,1.150,120
168528,baseline,FILE,4,8000.00,20000.00,0.035046,7.618,1.150,120
168744,baseline,FILE,0,0.00,200.00,0.386706,20.914,1.010,120
168744,baseline,FILE,1,200.00,800.00,0.215822,79.463,1.010,120
168744,baseline,FILE,2,800.00,3000.00,0.057763,86.271,1.150,120
168744,baseline,FILE,3,3000.00,8000.00,0.121039,42.194,1.150,120
169009,baseline,FILE,1,200.00,800.00,0.061874,79.463,1.010,120
169111,baseline,FILE,0,0.00,200.00,0.374790,20.914,1.010,120
169111,baseline,FILE,3,3000.00,8000.00,0.046129,42.194,1.150,120
169143,baseline,FILE,1,200.00,800.00,0.076574,79.463,1.010,120
169314,baseline,FILE,3,3000.00,8000.00,0.145942,42.194,1.150,120
169529,baseline,FILE,0,0.00,200.00,0.038760,20.914,1.010,120
169529,baseline,FILE,1,200.00,800.00,0.104102,79.463,1.010,120
169529,baseline,FILE,3,3000.00,8000.00,0.058010,42.194,1.150,120
169580,baseline,FILE,2,800.00,3000.00,0.036980,86.271,1.150,120
169947,baseline,FILE,0,0.00,200.00,0.425406,20.914,1.010,120
169947,baseline,FILE,1,200.00,800.00,0.042644,79.463,1.010,120
169947,baseline,FILE,3,3000.00,8000.00,0.056861,42.194,1.150,120
169996,baseline,FILE,4,8000.00,20000.00,0.107120,7.618,1.150,120
170145,baseline,FILE,3,3000.00,8000.00,0.020482,42.194,1.150,120
170196,baseline,FILE,2,800.00,3000.00,0.262123,86.271,1.150,120
170345,baseline,FILE,0,0.00,200.00,0.347848,20.914,1.010,120
170345,baseline,FILE,1,200.00,800.00,0.262468,79.463,1.010,120
170346,baseline,FILE,3,3000.00,8000.00,0.180830,42.194,1.150,120
170346,baseline,FILE,4,8000.00,20000.00,0.211192,7.618,1.150,120
170612,baseline,FILE,1,200.00,800.00,0.212697,79.463,1.010,120
170612,baseline,FILE,2,800.00,3000.00,0.343619,86.271,1.150,120
170745,baseline,FILE,1,200.00,800.00,0.063992,79.463,1.010,120
170761,baseline,FILE,0,0.00,200.00,0.427815,20.914,1.010,120
170762,baseline,FILE,2,800.00,3000.00,0.223070,86.271,1.150,120
170762,baseline,FILE,3,3000.00,8000.00,0.188628,42.194,1.150,120
170980,baseline,FILE,3,3000.00,8000.00,0.097716,42.194,1.150,120
171030,baseline,FILE,2,800.00,3000.00,0.193741,86.271,1.150,120
171179,baseline,FILE,0,0.00,200.00,0.159988,20.914,1.010,120
171180,baseline,FILE,1,200.00,800.00,0.170857,79.463,1.010,120
171180,baseline,FILE,2,800.00,3000.00,0.203536,86.271,1.150,120
171180,baseline,FILE,3,3000.00,8000.00,0.191958,42.194,1.150,120
171230,baseline,FILE,4,8000.00,20000.00,0.070724,7.618,1.150,120
171595,baseline,FILE,0,0.00,200.00,0.407764,20.914,1.010,120
171647,baseline,FILE,4,8000.00,20000.00,0.103131,7.618,1.150,120
171811,baseline,FILE,4,8000.00,20000.00,0.034599,7.618,1.150,120
171863,baseline,FILE,0,0.00,200.00,0.477231,20.914,1.010,120
171863,baseline,FILE,1,200.00,800.00,0.306667,79.463,1.010,120
171863,baseline,FILE,2,800.00,3000.00,0.023025,86.271,1.150,120
171863,baseline,FILE,3,3000.00,8000.00,0.146116,42.194,1.150,120
172011,baseline,FILE,0,0.00,200.00,0.618222,20.914,1.010,120
172011,baseline,FILE,1,200.00,800.00,0.441947,79.463,1.010,120
172012,baseline,FILE,2,800.00,3000.00,0.026419,86.271,1.150,120
172012,baseline,FILE,3,3000.00,8000.00,0.159749,42.194,1.150,120
172280,baseline,FILE,2,800.00,3000.00,0.077791,86.271,1.150,120
172280,baseline,FILE,3,3000.00,8000.00,0.262911,42.194,1.150,120
172428,baseline,FILE,0,0.00,200.00,0.635468,20.914,1.010,120
172428,baseline,FILE,1,200.00,800.00,0.523641,79.463,1.010,120
172428,baseline,FILE,2,800.00,3000.00,0.064601,86.271,1.150,120
172428,baseline,FILE,3,3000.00,8000.00,0.217393,42.194,1.150,120
172428,baseline,FILE,4,8000.00,20000.00,0.526760,7.618,1.150,120
172696,baseline,FILE,1,200.00,800.00,0.538946,79.463,1.010,120
172697,baseline,FILE,2,800.00,3000.00,0.089447,86.271,1.150,120
172697,baseline,FILE,3,3000.00,8000.00,0.288545,42.194,1.150,120
172862,baseline,FILE,0,0.00,200.00,0.459991,20.914,1.010,120
172913,baseline,FILE,2,800.00,3000.00,0.181752,86.271,1.150,120
173163,baseline,FILE,3,3000.00,8000.00,0.132590,42.194,1.150,120
173212,baseline,FILE,1,200.00,800.00,0.112899,79.463,1.010,120
173329,baseline,FILE,4,8000.00,20000.00,0.132561,7.618,1.150,120
173462,baseline,FILE,4,8000.00,20000.00,0.072725,7.618,1.150,120
173528,baseline,FILE,3,3000.00,8000.00,0.009020,42.194,1.150,120
173598,baseline,FILE,4,8000.00,20000.00,0.059582,7.618,1.150,120
173747,baseline,FILE,0,0.00,200.00,0.114946,20.914,1.010,120
173747,baseline,FILE,1,200.00,800.00,0.205127,79.463,1.010,120
173747,baseline,FILE,2,800.00,3000.00,0.035140,86.271,1.150,120
173747,baseline,FILE,3,3000.00,8000.00,0.100179,42.194,1.150,120
173747,baseline,FILE,4,8000.00,20000.00,0.015707,7.618,1.150,120
173948,baseline,FILE,3,3000.00,8000.00,0.107415,42.194,1.150,120
173998,baseline,FILE,1,200.00,800.00,0.109941,79.463,1.010,120
173998,baseline,FILE,4,8000.00,20000.00,0.050131,7.618,1.150,120
174198,baseline,FILE,4,8000.00,20000.00,0.044519,7.618,1.150,120
174463,baseline,FILE,4,8000.00,20000.00,0.008544,7.618,1.150,120
174618,MARK,mark-7
174663,baseline,FILE,4,8000.00,20000.00,0.139607,7.618,1.150,120
174728,baseline,FILE,2,800.00,3000.00,0.001192,86.271,1.150,120
174728,baseline,FILE,3,3000.00,8000.00,0.025252,42.194,1.150,120
174928,baseline,FILE,0,0.00,200.00,0.001069,20.914,1.010,120
174929,baseline,FILE,1,200.00,800.00,0.145019,79.463,1.010,120
175006,baseline,FILE,2,800.00,3000.00,0.186022,86.271,1.092,120
175983,baseline,FILE,4,8000.00,20000.00,0.029956,7.618,1.150,120
176765,baseline,FILE,4,8000.00,20000.00,0.001054,7.618,1.150,120
177029,baseline,FILE,4,8000.00,20000.00,0.006724,7.618,1.150,120
177852,baseline,FILE,4,8000.00,20000.00,0.018871,7.618,1.150,120
178274,baseline,FILE,1,200.00,800.00,0.007051,79.463,1.010,120
178274,baseline,FILE,4,8000.00,20000.00,0.222941,7.618,1.150,120
178789,baseline,FILE,4,8000.00,20000.00,0.074527,7.618,1.150,120
178884,baseline,FILE,2,800.00,3000.00,0.009552,86.271,1.010,120
179470,baseline,FILE,4,8000.00,20000.00,0.039789,7.618,1.150,120
179737,baseline,FILE,4,8000.00,20000.00,0.081929,7.618,1.150,120
179838,baseline,FILE,2,800.00,3000.00,0.052292,86.271,1.010,120
179872,baseline,FILE,4,8000.00,20000.00,0.049004,7.618,1.150,120
180138,baseline,FILE,4,8000.00,20000.00,0.059837,7.618,1.150,120
180355,baseline,FILE,2,800.00,3000.00,0.032871,86.271,1.010,120
180355,baseline,FILE,4,8000.00,20000.00,0.081519,7.618,1.150,120
180453,baseline,FILE,1,200.00,800.00,0.060047,79.463,1.010,120
180506,baseline,FILE,3,3000.00,8000.00,0.054074,42.194,1.150,120
181020,baseline,FILE,1,200.00,800.00,0.020373,79.463,1.010,120
181070,baseline,FILE,4,8000.00,20000.00,0.086871,7.618,1.150,120
181237,baseline,FILE,1,200.00,800.00,0.163405,79.463,1.010,120
181237,baseline,FILE,2,800.00,3000.00,0.000556,86.271,1.010,120
181336,baseline,FILE,3,3000.00,8000.00,0.004198,42.194,1.150,120
181505,baseline,FILE,1,200.00,800.00,0.205652,79.463,1.010,120
181506,baseline,FILE,3,3000.00,8000.00,0.029691,42.194,1.150,120
181703,baseline,FILE,1,200.00,800.00,0.118122,79.463,1.010,120
181703,baseline,FILE,3,3000.00,8000.00,0.027078,42.194,1.150,120
181870,baseline,FILE,3,3000.00,8000.00,0.017588,42.194,1.150,120
181871,baseline,FILE,4,8000.00,20000.00,0.121292,7.618,1.150,120
182021,baseline,FILE,1,200.00,800.00,0.125057,79.463,1.010,120
182070,baseline,FILE,0,0.00,200.00,0.028625,20.914,1.010,120
182070,baseline,FILE,4,8000.00,20000.00,0.105419,7.618,1.150,120
182121,baseline,FILE,2,800.00,3000.00,0.038498,86.271,1.010,120
182121,baseline,FILE,3,3000.00,8000.00,0.037341,42.194,1.150,120
182204,baseline,FILE,4,8000.00,20000.00,0.111879,7.618,1.150,120
182221,baseline,FILE,0,0.00,200.00,0.055168,20.914,1.010,120
182353,baseline,FILE,0,0.00,200.00,0.196477,20.914,1.010,120
182539,baseline,FILE,0,0.00,200.00,0.079777,20.914,1.010,120
182638,baseline,FILE,1,200.00,800.00,0.034936,79.463,1.010,120
182736,baseline,FILE,3,3000.00,8000.00,0.050323,42.194,1.150,120
182736,baseline,FILE,4,8000.00,20000.00,0.046168,7.618,1.150,120
182771,baseline,FILE,1,200.00,800.00,0.013503,79.463,1.010,120
182954,baseline,FILE,4,8000.00,20000.00,0.303413,7.618,1.150,120
183054,baseline,FILE,3,3000.00,8000.00,0.030668,42.194,1.150,120
183104,baseline,FILE,2,800.00,3000.00,0.022081,86.271,1.010,120
183104,baseline,FILE,4,8000.00,20000.00,0.135176,7.618,1.150,120
183472,baseline,FILE,2,800.00,3000.00,0.032299,86.271,1.010,120
183589,baseline,FILE,4,8000.00,20000.00,0.221367,7.618,1.150,120
183738,baseline,FILE,3,3000.00,8000.00,0.023158,42.194,1.150,120
184055,baseline,FILE,3,3000.00,8000.00,0.072137,42.194,1.150,120
184103,baseline,FILE,2,800.00,3000.00,0.001221,86.271,1.010,120
184321,baseline,FILE,3,3000.00,8000.00,0.029592,42.194,1.150,120
184372,baseline,FILE,2,800.00,3000.00,0.009232,86.271,1.010,120
184505,baseline,FILE,2,800.00,3000.00,0.016324,86.271,1.010,120
184670,baseline,FILE,2,800.00,3000.00,0.062058,86.271,1.010,120
185254,baseline,FILE,0,0.00,200.00,0.302292,20.914,1.010,120
185604,baseline,FILE,3,3000.00,8000.00,0.108280,42.194,1.150,120
185655,baseline,FILE,2,800.00,3000.00,0.064841,86.271,1.010,120
186072,baseline,FILE,2,800.00,3000.00,0.106417,86.271,1.010,120
186339,baseline,FILE,2,800.00,3000.00,0.012175,86.271,1.010,120
186439,baseline,FILE,1,200.00,800.00,0.196343,79.463,1.010,120
186554,baseline,FILE,4,8000.00,20000.00,0.105055,7.618,1.150,120
186705,baseline,FILE,0,0.00,200.00,0.160722,20.914,1.010,120
186705,baseline,FILE,1,200.00,800.00,0.235815,79.463,1.010,120
186705,baseline,FILE,2,800.00,3000.00,0.005179,86.271,1.010,120
186706,baseline,FILE,3,3000.00,8000.00,0.133363,42.194,1.150,120
186706,baseline,FILE,4,8000.00,20000.00,0.332619,7.618,1.150,120
187055,baseline,FILE,1,200.00,800.00,0.246202,79.463,1.010,120
187155,baseline,FILE,4,8000.00,20000.00,0.255585,7.618,1.150,120
187321,baseline,FILE,0,0.00,200.00,0.262213,20.914,1.010,120
187321,baseline,FILE,1,200.00,800.00,0.136851,79.463,1.010,120
187321,baseline,FILE,3,3000.00,8000.00,0.064238,42.194,1.150,120
187321,baseline,FILE,4,8000.00,20000.00,0.069901,7.618,1.150,120
187392,MARK,mark-8
187639,baseline,FILE,0,0.00,200.00,0.425795,20.914,1.010,120
187639,baseline,FILE,1,200.00,800.00,0.219965,79.463,1.010,120
187639,baseline,FILE,2,800.00,3000.00,0.070866,86.271,1.010,120
188006,baseline,FILE,4,8000.00,20000.00,0.356474,7.618,1.150,120
188255,baseline,FILE,0,0.00,200.00,0.099779,20.914,1.010,120
188255,baseline,FILE,1,200.00,800.00,0.221373,79.463,1.010,120
188255,baseline,FILE,2,800.00,3000.00,0.018449,86.271,1.010,120
188255,baseline,FILE,4,8000.00,20000.00,0.110461,7.618,1.150,120
188574,baseline,FILE,0,0.00,200.00,0.191554,20.914,1.010,120
188574,baseline,FILE,1,200.00,800.00,0.285209,79.463,1.010,120
188575,baseline,FILE,2,800.00,3000.00,0.109862,86.271,1.010,120
188825,baseline,FILE,1,200.00,800.00,0.171213,79.463,1.010,120
188874,baseline,FILE,0,0.00,200.00,0.042588,20.914,1.010,120
188874,baseline,FILE,2,800.00,3000.00,0.047346,86.271,1.010,120
189091,baseline,FILE,0,0.00,200.00,0.070635,20.914,1.010,120
189408,baseline,FILE,0,0.00,200.00,0.331870,20.914,1.010,120
189408,baseline,FILE,3,3000.00,8000.00,0.046720,42.194,1.010,120
189826,baseline,FILE,3,3000.00,8000.00,0.049313,42.194,1.010,120
190025,baseline,FILE,0,0.00,200.00,0.336043,20.914,1.010,120
190026,baseline,FILE,3,3000.00,8000.00,0.070586,42.194,1.010,120
190143,baseline,FILE,1,200.00,800.00,0.082159,79.463,1.010,120
190243,baseline,FILE,4,8000.00,20000.00,0.155043,7.618,1.150,120
190342,baseline,FILE,0,0.00,200.00,0.114385,20.914,1.010,120
190342,baseline,FILE,2,800.00,3000.00,0.010663,86.271,1.010,120
190342,baseline,FILE,3,3000.00,8000.00,0.075029,42.194,1.010,120
190809,baseline,FILE,1,200.00,800.00,0.074393,79.463,1.010,120
190909,baseline,FILE,0,0.00,200.00,0.111496,20.914,1.010,120
190909,baseline,FILE,3,3000.00,8000.00,0.100810,42.194,1.060,120
190909,baseline,FILE,4,8000.00,20000.00,0.025557,7.618,1.150,120
191176,baseline,FILE,1,200.00,800.00,0.030225,79.463,1.010,120
191327,baseline,FILE,0,0.00,200.00,0.408888,20.914,1.010,120
191744,baseline,FILE,4,8000.00,20000.00,0.052520,7.618,1.150,120
191911,baseline,FILE,3,3000.00,8000.00,0.009904,42.194,1.060,120
192160,baseline,FILE,4,8000.00,20000.00,0.008181,7.618,1.150,120
192210,baseline,FILE,0,0.00,200.00,0.400192,20.914,1.010,120
192210,baseline,FILE,1,200.00,800.00,0.315934,79.463,1.010,120
192210,baseline,FILE,2,800.00,3000.00,0.043631,86.271,1.010,120
192210,baseline,FILE,3,3000.00,8000.00,0.115323,42.194,1.060,120
192794,baseline,FILE,4,8000.00,20000.00,0.024170,7.618,1.150,120
193109,baseline,FILE,3,3000.00,8000.00,0.006756,42.194,1.060,120
193160,baseline,FILE,0,0.00,200.00,0.315718,20.914,1.010,120
193160,baseline,FILE,1,200.00,800.00,0.030131,79.463,1.010,120
193160,baseline,FILE,4,8000.00,20000.00,0.023309,7.618,1.150,120
193426,baseline,FILE,4,8000.00,20000.00,0.107932,7.618,1.150,120
193793,baseline,FILE,4,8000.00,20000.00,0.039972,7.618,1.150,120
194044,baseline,FILE,0,0.00,200.00,0.270012,20.914,1.010,120
194044,baseline,FILE,1,200.00,800.00,0.193547,79.463,1.010,120
194044,baseline,FILE,2,800.00,3000.00,0.040672,86.271,1.010,120
194044,baseline,FILE,3,3000.00,8000.00,0.109494,42.194,1.060,120
194361,baseline,FILE,2,800.00,3000.00,0.052549,86.271,1.010,120
194627,baseline,FILE,4,8000.00,20000.00,0.014744,7.618,1.150,120
194677,baseline,FILE,1,200.00,800.00,0.008606,79.463,1.010,120
194810,baseline,FILE,1,200.00,800.00,0.102118,79.463,1.010,120
194927,baseline,FILE,0,0.00,200.00,0.400138,20.914,1.010,120
194927,baseline,FILE,3,3000.00,8000.00,0.065457,42.194,1.060,120
194944,baseline,FILE,1,200.00,800.00,0.172559,79.463,1.010,120
194994,baseline,FILE,2,800.00,3000.00,0.018545,86.271,1.010,120
195511,baseline,FILE,1,200.00,800.00,0.011681,79.463,1.010,120
195511,baseline,FILE,3,3000.00,8000.00,0.052248,42.194,1.060,120
195559,baseline,FILE,2,800.00,3000.00,0.023509,86.271,1.010,120
195811,baseline,FILE,0,0.00,200.00,0.108488,20.914,1.010,120
196345,baseline,FILE,0,0.00,200.00,0.033281,20.914,1.010,120
196695,baseline,FILE,0,0.00,200.00,0.333127,20.914,1.010,120
196695,baseline,FILE,4,8000.00,20000.00,0.036636,7.618,1.150,120
196744,baseline,FILE,1,200.00,800.00,0.004222,79.463,1.010,120
196962,baseline,FILE,4,8000.00,20000.00,0.025730,7.618,1.150,120
197178,baseline,FILE,1,200.00,800.00,0.002973,79.463,1.010,120
197179,baseline,FILE,3,3000.00,8000.00,0.001503,42.194,1.060,120
197229,baseline,FILE,2,800.00,3000.00,0.004526,86.271,1.010,120
197430,baseline,FILE,2,800.00,3000.00,0.007909,86.271,1.010,120
197595,baseline,FILE,4,8000.00,20000.00,0.297659,7.618,1.150,120
197645,baseline,FILE,0,0.00,200.00,0.048617,20.914,1.010,120
197645,baseline,FILE,2,800.00,3000.00,0.127630,86.271,1.010,120
197882,MARK,mark-9
198479,baseline,FILE,0,0.00,200.00,0.322690,20.914,1.010,120
198479,baseline,FILE,1,200.00,800.00,0.149228,79.463,1.010,120
198479,baseline,FILE,2,800.00,3000.00,0.041124,86.271,1.010,120
198479,baseline,FILE,3,3000.00,8000.00,0.074777,42.194,1.060,120
198728,baseline,FILE,0,0.00,200.00,0.120809,20.914,1.010,120
198995,baseline,FILE,1,200.00,800.00,0.094912,79.463,1.010,120
199344,baseline,FILE,2,800.00,3000.00,0.010953,86.271,1.010,120
199344,baseline,FILE,3,3000.00,8000.00,0.025968,42.194,1.060,120
